Id,SalePrice
2732,155477.02756965745
2733,155477.02756965745
2734,155477.02756965745
2735,155477.02756965745
2736,155477.02756965745
2737,155477.02756965745
2738,155477.02756965745
2739,155477.02756965745
2740,155477.02756965745
2741,155477.02756965745
2742,155477.02756965745
2743,155477.02756965745
2744,155477.02756965745
2745,155477.02756965745
2746,155477.02756965745
2747,155477.02756965745
2748,155477.02756965745
2749,155477.02756965745
2750,155477.02756965745
2751,155477.02756965745
2752,165870.7434252067
2753,155477.02756965745
2754,155477.02756965745
2755,155477.02756965745
2756,155477.02756965745
2757,155477.02756965745
2758,155477.02756965745
2759,155477.02756965745
2760,155477.02756965745
2761,155477.02756965745
2762,155477.02756965745
2763,155477.02756965745
2764,165870.7434252067
2765,165870.7434252067
2766,155477.02756965745
2767,155477.02756965745
2768,155477.02756965745
2769,155477.02756965745
2770,165870.7434252067
2771,155477.02756965745
2772,155477.02756965745
2773,155477.02756965745
2774,155477.02756965745
2775,155477.02756965745
2776,155477.02756965745
2777,165870.7434252067
2778,165870.7434252067
2779,155477.02756965745
2780,155477.02756965745
2781,155477.02756965745
2782,155477.02756965745
2783,155477.02756965745
2784,155477.02756965745
2785,155477.02756965745
2786,155477.02756965745
2787,155477.02756965745
2788,155477.02756965745
2789,165870.7434252067
2790,155477.02756965745
2791,155477.02756965745
2792,155477.02756965745
2793,155477.02756965745
2794,155477.02756965745
2795,155477.02756965745
2796,155477.02756965745
2797,155477.02756965745
2798,155477.02756965745
2799,155477.02756965745
2800,155477.02756965745
2801,155477.02756965745
2802,155477.02756965745
2803,155477.02756965745
2804,155477.02756965745
2805,155477.02756965745
2806,155477.02756965745
2807,165870.7434252067
2808,155477.02756965745
2809,155477.02756965745
2810,155477.02756965745
2811,155477.02756965745
2812,155477.02756965745
2813,155477.02756965745
2814,155477.02756965745
2815,155477.02756965745
2816,165870.7434252067
2817,155477.02756965745
2818,155477.02756965745
2819,165870.7434252067
2820,155477.02756965745
2821,155477.02756965745
2822,155477.02756965745
2823,155477.02756965745
2824,155477.02756965745
2825,155477.02756965745
2826,155477.02756965745
2827,155477.02756965745
2828,155477.02756965745
2829,155477.02756965745
2830,165870.7434252067
2831,165870.7434252067
2832,155477.02756965745
2833,301427.82774106116
2834,165870.7434252067
2835,165870.7434252067
2836,165870.7434252067
2837,155477.02756965745
2838,155477.02756965745
2839,155477.02756965745
2840,165870.7434252067
2841,165870.7434252067
2842,165870.7434252067
2843,155477.02756965745
2844,155477.02756965745
2845,155477.02756965745
2846,165870.7434252067
2847,155477.02756965745
2848,301427.82774106116
2849,165870.7434252067
2850,301427.82774106116
2851,165870.7434252067
2852,165870.7434252067
2853,165870.7434252067
2854,155477.02756965745
2855,165870.7434252067
2856,165870.7434252067
2857,165870.7434252067
2858,165870.7434252067
2859,155477.02756965745
2860,155477.02756965745
2861,155477.02756965745
2862,165870.7434252067
2863,155477.02756965745
2864,165870.7434252067
2865,155477.02756965745
2866,165870.7434252067
2867,155477.02756965745
2868,155477.02756965745
2869,155477.02756965745
2870,155477.02756965745
2871,155477.02756965745
2872,155477.02756965745
2873,155477.02756965745
2874,155477.02756965745
2875,155477.02756965745
2876,165870.7434252067
2877,155477.02756965745
2878,165870.7434252067
2879,155477.02756965745
2880,155477.02756965745
2881,155477.02756965745
2882,155477.02756965745
2883,165870.7434252067
2884,165870.7434252067
2885,155477.02756965745
2886,155477.02756965745
2887,155477.02756965745
2888,155477.02756965745
2889,155477.02756965745
2890,155477.02756965745
2891,155477.02756965745
2892,155477.02756965745
2893,155477.02756965745
2894,155477.02756965745
2895,301427.82774106116
2896,301427.82774106116
2897,155477.02756965745
2898,155477.02756965745
2899,301427.82774106116
2900,155477.02756965745
2901,155477.02756965745
2902,155477.02756965745
2903,301427.82774106116
2904,301427.82774106116
2905,155477.02756965745
2906,165870.7434252067
2907,155477.02756965745
2908,155477.02756965745
2909,155477.02756965745
2910,155477.02756965745
2911,155477.02756965745
2912,155477.02756965745
2913,155477.02756965745
2914,155477.02756965745
2915,155477.02756965745
2916,155477.02756965745
2917,155477.02756965745
2918,155477.02756965745
2919,165870.7434252067
